island,site,date,observer,row,col,trt,spp,ht,numleaves,leafnum,wilt,damclass,primdam,secdam,notes,entby,proofby,dateent
guam,nblas,2-Sep-10,EL,12,f,excl,Papaya,28,6,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,f,excl,Papaya,28,6,4,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,f,excl,Papaya,28,6,5,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,f,excl,Papaya,28,6,6,no,0,na,na,,,,
tinian,nlasu,13-Jul-10,ADG,7,e,open,,,,na,,na,na,na,dead,TL,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,2,no,5-Feb,h,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,3,no,25-Oct,h,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,4,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,5,no,10-May,h,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,6,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,7,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,8,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,9,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,d,excl,Neisosperma,27.6,10,10,no,0,na,na,,,,
tinian,nlasu,9-Nov-10,SF,7,e,open,,,,na,,na,na,na,dead,TL,,
guam,nblas,2-Sep-10,EL,14,c,excl,Papaya,32.2,4,2,no,25-50,h,dis,,,,
guam,nblas,2-Sep-10,EL,14,c,excl,Papaya,32.2,4,3,no,10-May,dis,na,,,,
guam,nblas,2-Sep-10,EL,14,c,excl,Papaya,32.2,4,4,no,<2,h,na,,,,
tinian,nlasu,15-Sep-10,SF,7,g,excl,,,,,,,na,na,dead,SF,,
guam,nblas,2-Sep-10,EL,14,b,excl,Morinda,15.5,7,2,no,5-Feb,h,na,,,,
guam,nblas,2-Sep-10,EL,14,b,excl,Morinda,15.5,7,3,no,0,h,na,,,,
guam,nblas,2-Sep-10,EL,14,b,excl,Morinda,15.5,7,4,no,5-Feb,def,na,,,,
guam,nblas,2-Sep-10,EL,14,b,excl,Morinda,15.5,7,5,no,5-Feb,def,na,,,,
guam,nblas,2-Sep-10,EL,14,b,excl,Morinda,15.5,7,6,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,14,b,excl,Morinda,15.5,7,7,no,0,na,na,,,,
tinian,nlasu,12-Aug-10,ADG,7,g,excl,,,,,,,na,na,dead,SF,,
guam,nblas,2-Sep-10,EL,13,b,excl,Morinda,15.4,5,2,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,b,excl,Morinda,15.4,5,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,b,excl,Morinda,15.4,5,4,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,b,excl,Morinda,15.4,5,5,no,0,na,na,,,,
tinian,nlasu,13-Jul-10,ADG,7,g,excl,,,,na,,na,na,na,dead,TL,,
guam,nblas,2-Sep-10,EL,13,a,excl,Papaya,33,8,2,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,a,excl,Papaya,33,8,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,a,excl,Papaya,33,8,4,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,a,excl,Papaya,33,8,5,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,13,a,excl,Papaya,33,8,6,no,5-Feb,r,na,,,,
guam,nblas,2-Sep-10,EL,13,a,excl,Papaya,33,8,7,no,5-Feb,r,na,,,,
guam,nblas,2-Sep-10,EL,13,a,excl,Papaya,33,8,8,no,0,na,na,,,,
tinian,nlasu,9-Nov-10,SF,7,g,excl,,,,na,,na,na,na,dead,TL,,
guam,nblas,2-Sep-10,EL,12,a,excl,Morinda,16.1,8,2,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,a,excl,Morinda,16.1,8,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,a,excl,Morinda,16.1,8,4,no,5-Feb,r,na,,,,
guam,nblas,2-Sep-10,EL,12,a,excl,Morinda,16.1,8,5,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,a,excl,Morinda,16.1,8,6,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,a,excl,Morinda,16.1,8,7,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,12,a,excl,Morinda,16.1,8,8,no,0,na,na,,,,
tinian,nlasu,15-Sep-10,SF,7,g,open,Neisosperma,24.3,8,1,no,<2,dis,na,,SF,,
tinian,nlasu,12-Aug-10,ADG,7,g,open,Neisosperma,14,9,1,no,0,na,na,,SF,,
guam,nblas,2-Sep-10,EL,7,b,excl,Morinda,15.8,6,2,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,b,excl,Morinda,15.8,6,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,b,excl,Morinda,15.8,6,4,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,b,excl,Morinda,15.8,6,5,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,b,excl,Morinda,15.8,6,6,no,0,na,na,,,,
tinian,nlasu,13-Jul-10,ADG,7,g,open,Neisosperma,24.3,8,1,no,0,na,na,,TL,,
guam,nblas,2-Sep-10,EL,7,d,excl,Morinda,14.2,6,2,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,d,excl,Morinda,14.2,6,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,d,excl,Morinda,14.2,6,4,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,d,excl,Morinda,14.2,6,5,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,7,d,excl,Morinda,14.2,6,6,no,0,na,na,,,,
tinian,nlasu,9-Nov-10,SF,7,g,open,Neisosperma,24.6,6,1,no,10-May,dis,na,,TL,,
guam,nblas,2-Sep-10,EL,8,e,excl,Neisosperma,16.5,3,2,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,8,e,excl,Neisosperma,16.5,3,3,no,25-50,h,na,,,,
tinian,nlasu,15-Sep-10,SF,7,h,excl,Neisosperma,30.5,9,1,no,<2,def,na,,SF,,
guam,nblas,2-Sep-10,EL,9,e,excl,Morinda,12.4,8,2,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,9,e,excl,Morinda,12.4,8,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,9,e,excl,Morinda,12.4,8,4,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,9,e,excl,Morinda,12.4,8,5,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,9,e,excl,Morinda,12.4,8,6,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,9,e,excl,Morinda,12.4,8,7,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,9,e,excl,Morinda,12.4,8,8,no,0,na,na,,,,
tinian,nlasu,12-Aug-10,ADG,7,h,excl,Neisosperma,29.8,10,1,no,5-Feb,def,na,,SF,,
guam,nblas,2-Sep-10,EL,8,f,excl,Neisosperma,22.8,5,2,no,5-Feb,def,na,,,,
guam,nblas,2-Sep-10,EL,8,f,excl,Neisosperma,22.8,5,3,no,0,na,na,,,,
guam,nblas,2-Sep-10,EL,8,f,excl,Neisosperma,22.8,5,4,no,25-50,h,na,,,,
guam,nblas,2-Sep-10,EL,8,f,excl,Neisosperma,22.8,5,5,no,0,na,na,,,,
tinian,nlasu,13-Jul-10,ADG,7,h,excl,Neisosperma,30,10,1,no,10-May,def,na,,TL,,
guam,ritdgate,1-Jul-10,SE,4,e,excl,Morinda,17.3,8,2,no,75-99,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,4,e,excl,Morinda,17.3,8,3,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,4,e,excl,Morinda,17.3,8,4,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,4,e,excl,Morinda,17.3,8,5,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,4,e,excl,Morinda,17.3,8,6,no,50-75,h,na,,,,
guam,ritdgate,1-Jul-10,SE,4,e,excl,Morinda,17.3,8,7,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,4,e,excl,Morinda,17.3,8,8,no,0,na,na,,,,
tinian,nlasu,9-Nov-10,SF,7,h,excl,Neisosperma,31,7,1,no,0,na,na,,TL,,
guam,ritdgate,1-Jul-10,SE,5,e,excl,Morinda,18.4,8,2,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,5,e,excl,Morinda,18.4,8,3,no,10-May,h,dis,,,,
guam,ritdgate,1-Jul-10,SE,5,e,excl,Morinda,18.4,8,4,no,10-May,def,na,,,,
guam,ritdgate,1-Jul-10,SE,5,e,excl,Morinda,18.4,8,5,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,5,e,excl,Morinda,18.4,8,6,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,5,e,excl,Morinda,18.4,8,7,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,5,e,excl,Morinda,18.4,8,8,no,10-May,def,na,,,,
tinian,nlasu,15-Sep-10,SF,7,h,open,,,,,,,na,na,dead,SF,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,2,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,3,no,25-Oct,h,dis,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,4,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,5,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,6,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,7,no,5-Feb,def,dis,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,8,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,9,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,7,e,excl,Papaya,30.5,10,10,no,0,na,na,,,,
tinian,nlasu,12-Aug-10,ADG,7,h,open,,,,,,,na,na,dead,SF,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,2,no,10-May,h,dis,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,3,no,25-Oct,def,dis,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,4,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,5,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,6,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,7,no,5-Feb,dis,h,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,8,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,9,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,8,e,excl,Papaya,25.5,10,10,no,0,na,na,,,,
tinian,nlasu,13-Jul-10,ADG,7,h,open,,,,na,,na,na,na,dead,TL,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,2,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,3,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,4,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,5,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,6,no,5-Feb,dis,def,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,7,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,8,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,9,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,9,e,excl,Morinda,15.7,10,10,no,0,na,na,,,,
tinian,nlasu,9-Nov-10,SF,7,h,open,,,,na,,na,na,na,dead,TL,,
guam,ritdgate,1-Jul-10,SE,10,e,excl,Neisosperma,26.4,4,2,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,10,e,excl,Neisosperma,26.4,4,3,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,10,e,excl,Neisosperma,26.4,4,4,no,5-Feb,dis,na,,,,
tinian,nlasu,12-Aug-10,ADG,8,a,excl,,,,,,,na,na,dead,SF,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,2,no,75-99,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,3,no,25-Oct,dis,h,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,4,no,25-Oct,dis,h,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,5,no,10-May,def,na,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,6,no,25-Oct,def,h,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,7,no,25-Oct,def,na,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,8,no,10-May,def,na,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,9,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,11,e,excl,Morinda,16.5,10,10,no,0,na,na,,,,
tinian,nlasu,13-Jul-10,ADG,8,a,excl,,,,na,,na,na,na,dead,TL,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,2,no,25-50,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,3,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,4,no,10-May,def,na,,,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,5,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,6,no,<2,def,na,,,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,7,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,8,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,8,f,excl,Morinda,11.3,9,9,no,10-May,def,na,,,,
tinian,nlasu,9-Nov-10,SF,8,a,excl,,,,na,,na,na,na,dead,TL,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,2,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,3,no,25-Oct,def,na,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,4,no,25-Oct,def,na,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,5,no,10-May,h,def,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,6,no,10-May,def,na,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,7,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,8,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,9,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,SE,14,f,excl,Neisosperma,27.8,10,10,no,10-May,def,na,,,,
tinian,nlasu,15-Sep-10,SF,8,b,excl,,,,,,,na,na,dead,SF,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,2,no,5-Feb,h,na,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,3,no,10-May,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,4,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,5,no,10-May,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,6,no,25-Oct,h,na,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,7,no,10-May,h,na,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,8,no,5-Feb,def,dis,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,9,no,10-May,h,na,,,,
guam,ritdgate,1-Jul-10,MS,5,h,open,Papaya,30.5,10,10,no,0,na,na,NE,,,
tinian,nlasu,12-Aug-10,ADG,8,b,excl,,,,,,,na,na,dead,SF,,
guam,ritdgate,1-Jul-10,MS,6,h,open,Papaya,29.7,4,2,no,25-Oct,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,6,h,open,Papaya,29.7,4,3,no,5-Feb,h,na,,,,
guam,ritdgate,1-Jul-10,MS,6,h,open,Papaya,29.7,4,4,no,0,na,na,NE,,,
tinian,nlasu,13-Jul-10,ADG,8,b,excl,,,,na,,na,na,na,dead,TL,,
guam,ritdgate,1-Jul-10,MS,7,h,open,Papaya,22.4,7,2,no,10-May,h,dis,,,,
guam,ritdgate,1-Jul-10,MS,7,h,open,Papaya,22.4,7,3,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,7,h,open,Papaya,22.4,7,4,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,7,h,open,Papaya,22.4,7,5,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,7,h,open,Papaya,22.4,7,6,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,7,h,open,Papaya,22.4,7,7,no,0,na,na,NE,,,
tinian,nlasu,9-Nov-10,SF,8,b,excl,,,,na,,na,na,na,dead,TL,,
guam,ritdgate,1-Jul-10,MS,8,h,open,Neisosperma,22.7,6,2,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,8,h,open,Neisosperma,22.7,6,3,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,8,h,open,Neisosperma,22.7,6,4,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,8,h,open,Neisosperma,22.7,6,5,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,8,h,open,Neisosperma,22.7,6,6,no,0,na,na,,,,
tinian,nlasu,15-Sep-10,SF,8,e,excl,Morinda,10.8,6,1,no,10-May,h,na,,SF,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,2,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,3,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,4,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,5,no,10-May,h,def,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,6,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,7,no,5-Feb,h,na,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,8,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,9,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,11,h,open,Morinda,14.3,10,10,no,0,na,na,NE,,,
guam,ritdgate,1-Jul-10,MS,4,g,open,Morinda,7.6,7,1,no,25-50,dis,na,NE,,,
guam,ritdgate,1-Jul-10,MS,4,g,open,Morinda,7.6,7,2,no,75-99,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,4,g,open,Morinda,7.6,7,3,no,25-50,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,4,g,open,Morinda,7.6,7,4,no,5-Feb,def,na,,,,
guam,ritdgate,1-Jul-10,MS,4,g,open,Morinda,7.6,7,5,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,4,g,open,Morinda,7.6,7,6,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,4,g,open,Morinda,7.6,7,7,no,0,na,na,,,,
tinian,nlasu,12-Aug-10,ADG,8,e,excl,Morinda,9.5,10,1,no,10-May,h,dis,,SF,,
guam,ritdgate,1-Jul-10,MS,5,g,open,Papaya,28.3,8,2,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,5,g,open,Papaya,28.3,8,3,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,5,g,open,Papaya,28.3,8,4,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,5,g,open,Papaya,28.3,8,5,no,10-May,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,5,g,open,Papaya,28.3,8,6,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,5,g,open,Papaya,28.3,8,7,no,5-Feb,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,5,g,open,Papaya,28.3,8,8,no,5-Feb,h,na,,,,
tinian,nlasu,13-Jul-10,ADG,8,e,excl,Morinda,7.4,8,1,no,<2,dis,na,,TL,,
guam,ritdgate,1-Jul-10,MS,6,g,open,Papaya,24.7,8,2,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,6,g,open,Papaya,24.7,8,3,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,6,g,open,Papaya,24.7,8,4,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,6,g,open,Papaya,24.7,8,5,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,6,g,open,Papaya,24.7,8,6,no,10-May,h,na,,,,
guam,ritdgate,1-Jul-10,MS,6,g,open,Papaya,24.7,8,7,no,0,na,na,NE,,,
guam,ritdgate,1-Jul-10,MS,6,g,open,Papaya,24.7,8,8,no,0,na,na,NE,,,
tinian,nlasu,15-Sep-10,SF,8,f,excl,Neisosperma,21.1,7,1,no,<2,dis,na,,SF,,
guam,ritdgate,1-Jul-10,MS,7,g,open,Papaya,23.6,5,2,no,5-Feb,h,na,,,,
guam,ritdgate,1-Jul-10,MS,7,g,open,Papaya,23.6,5,3,no,5-Feb,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,7,g,open,Papaya,23.6,5,4,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,7,g,open,Papaya,23.6,5,5,no,0,na,na,NE,,,
tinian,nlasu,12-Aug-10,ADG,8,f,excl,Neisosperma,21,7,1,no,<2,dis,na,,SF,,
guam,ritdgate,1-Jul-10,MS,10,g,open,Neisosperma,16.7,8,2,no,50-75,def,na,,,,
guam,ritdgate,1-Jul-10,MS,10,g,open,Neisosperma,16.7,8,3,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,10,g,open,Neisosperma,16.7,8,4,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,10,g,open,Neisosperma,16.7,8,5,no,25-Oct,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,10,g,open,Neisosperma,16.7,8,6,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,10,g,open,Neisosperma,16.7,8,7,no,0,na,na,NE,,,
guam,ritdgate,1-Jul-10,MS,10,g,open,Neisosperma,16.7,8,8,no,0,na,na,NE,,,
tinian,nlasu,13-Jul-10,ADG,8,f,excl,Neisosperma,20.5,7,1,no,0,na,na,,TL,,
guam,ritdgate,1-Jul-10,MS,11,g,open,Morinda,18.7,8,2,no,25-Oct,h,na,,,,
guam,ritdgate,1-Jul-10,MS,11,g,open,Morinda,18.7,8,3,no,10-May,dis,def,,,,
guam,ritdgate,1-Jul-10,MS,11,g,open,Morinda,18.7,8,4,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,11,g,open,Morinda,18.7,8,5,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,11,g,open,Morinda,18.7,8,6,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,11,g,open,Morinda,18.7,8,7,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,11,g,open,Morinda,18.7,8,8,no,0,na,na,,,,
tinian,nlasu,9-Nov-10,SF,8,f,excl,Neisosperma,22,5,1,no,0,na,na,,TL,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,2,no,25-50,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,3,no,25-Oct,dis,h,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,4,no,10-May,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,5,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,6,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,7,no,25-Oct,def,na,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,8,no,10-May,def,na,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,9,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,2,h,excl,Morinda,14.8,10,10,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,4,h,excl,Neisosperma,22.2,7,1,no,10-May,h,dis,flag no tag,,,
guam,ritdgate,1-Jul-10,MS,4,h,excl,Neisosperma,22.2,7,2,no,<2,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,4,h,excl,Neisosperma,22.2,7,3,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,4,h,excl,Neisosperma,22.2,7,4,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,4,h,excl,Neisosperma,22.2,7,5,no,10-May,def,na,,,,
guam,ritdgate,1-Jul-10,MS,4,h,excl,Neisosperma,22.2,7,6,no,0,na,na,,,,
guam,ritdgate,1-Jul-10,MS,4,h,excl,Neisosperma,22.2,7,7,no,0,na,na,,,,
tinian,nlasu,15-Sep-10,SF,8,h,excl,Morinda,10.9,5,1,no,<2,dis,na,,SF,,
guam,ritdgate,1-Jul-10,MS,7,h,excl,Papaya,30.2,7,2,no,10-May,h,dis,,,,
guam,ritdgate,1-Jul-10,MS,7,h,excl,Papaya,30.2,7,3,no,5-Feb,dis,def,,,,
guam,ritdgate,1-Jul-10,MS,7,h,excl,Papaya,30.2,7,4,no,10-May,h,na,,,,
guam,ritdgate,1-Jul-10,MS,7,h,excl,Papaya,30.2,7,5,no,25-Oct,dis,na,,,,
guam,ritdgate,1-Jul-10,MS,7,h,excl,Papaya,30.2,7,6,no,<2,h,na,,,,
guam,ritdgate,1-Jul-10,MS,7,h,excl,Papaya,30.2,7,7,no,5-Feb,def,na,,,,
tinian,nlasu,15-Sep-10,SF,8,h,open,Morinda,10.5,6,1,no,25-Oct,h,dis,,SF,,
guam,ritdgate,1-Jul-10,MS,8,h,excl,Papaya,338.7,7,2,no,5-Feb,dis,na,,,,
